UDISE Code,SchoolName,State,District,Block,Pin Code,School Management,School Category,School Type,Library Availability,Starting Class,Ending Class,Playground Available,ICT Lab,Internet,Desktop,Laptop,Tablet,Printer,Projector
36180100901,MPPS YELLAPUR,Telangana,SIDDIPET Block,DUBBAK,502108,3-Local Body,Primary,Co-educational,Yes,1,5,Yes,No,N,0,0,0,0,0
36180101001,MPPS CHELLAPUR,Telangana,SIDDIPET Block,DUBBAK,502108,3-Local Body,Primary,Co-educational,Yes,1,5,Yes,No,N,0,0,0,1,0
36180101002,MPPS CHELLAPUR HW,Telangana,SIDDIPET Block,DUBBAK,502108,3-Local Body,Primary,Co-educational,Yes,1,5,No,No,N,0,0,0,0,0
36180101003,ZPHS CHELLAPUR,Telangana,SIDDIPET Block,DUBBAK,502108,3-Local Body,Upper Pr. and Secondary,Co-educational,Yes,6,10,Yes,No,Y,1,0,0,1,0
36180101101,MPPS DUMPALAPALLY,Telangana,SIDDIPET Block,DUBBAK,502108,3-Local Body,Primary,Co-educational,Yes,1,5,Yes,No,N,0,0,0,0,0
36180101102,MPPS NARLENGADDA,Telangana,SIDDIPET Block,DUBBAK,502108,3-Local Body,Primary,Co-educational,Yes,1,5,Yes,No,N,0,0,0,0,0
36180101103,MPPS PADMASHALIGADDA,Telangana,SIDDIPET Block,DUBBAK,502108,3-Local Body,Primary,Co-educational,Yes,1,5,Yes,No,N,0,0,0,0,1
36180101104,MPPS BALWANTHAPUR WW,Telangana,SIDDIPET Block,DUBBAK,502108,3-Local Body,Primary,Co-educational,No,1,5,Yes,No,N,0,0,0,0,0
36180101105,MPUPS BALWANTHAPUR,Telangana,SIDDIPET Block,DUBBAK,502108,3-Local Body,Primary with Upper Primary,Co-educational,Yes,1,8,No,No,N,0,0,0,0,0
36180101106,ZPHS DUMPALAPALLY,Telangana,SIDDIPET Block,DUBBAK,502108,3-Local Body,Upper Pr. and Secondary,Co-educational,Yes,6,10,Yes,No,N,0,0,0,0,1
36180101201,MPUPS CHERVAPUR,Telangana,SIDDIPET Block,DUBBAK,502108,3-Local Body,Primary with Upper Primary,Co-educational,Yes,1,7,Yes,No,N,1,0,0,0,0
36180101301,MPPS LACHAPET,Telangana,SIDDIPET Block,DUBBAK,502108,3-Local Body,Primary,Co-educational,Yes,1,5,Yes,No,N,0,0,0,0,0
36180101302,MPPS LACHAPET BC,Telangana,SIDDIPET Block,DUBBAK,502108,3-Local Body,Primary,Co-educational,Yes,1,5,Yes,No,N,0,0,0,0,0
36180101303,MPPS LACHAPET ,Telangana,SIDDIPET Block,DUBBAK,502108,3-Local Body,Primary,Co-educational,Yes,1,5,No,No,N,0,0,0,0,0
36180101304,ZPHS LACHAPET,Telangana,SIDDIPET Block,DUBBAK,502108,3-Local Body,Upper Pr. and Secondary,Co-educational,Yes,6,10,Yes,No,Y,0,0,0,0,1
36180101306,TSMS LACHAPET,Telangana,SIDDIPET Block,DUBBAK,502108,1-Department of Education,Up. Pr. Secondary and Higher Sec,Co-educational,Yes,6,12,Yes,No,Y,4,0,0,1,0
36180101307,KRISHNAVENI TALENT SCHOOL UPS LACHAPET,Telangana,SIDDIPET Block,DUBBAK,502108,5-Private Unaided (Recognized),Primary with Upper Primary,Co-educational,Yes,1,7,Yes,No,Y,1,0,0,0,0
36180101401,MPPS RAMAKKAPET,Telangana,SIDDIPET Block,DUBBAK,502108,3-Local Body,Primary,Co-educational,Yes,1,5,No,No,N,0,0,0,0,0
36180101402,MPPS RAMAKKAPET HW,Telangana,SIDDIPET Block,DUBBAK,502108,3-Local Body,Primary,Co-educational,Yes,1,5,No,No,N,0,0,0,0,0
36180101403,ZPHS RAMAKKAPET,Telangana,SIDDIPET Block,DUBBAK,502108,3-Local Body,Upper Pr. and Secondary,Co-educational,Yes,6,10,No,No,Y,0,0,0,1,1
36180101404,TSWREIS  RAMAKKAPET,Telangana,SIDDIPET Block,DUBBAK,502108,90-Social Welfare Department,Pr. with Up.Pr. sec. and H.Sec.,Girls,Yes,1,12,Yes,No,Y,22,12,0,2,3
36180101501,MPUPS BOPPAPUR,Telangana,SIDDIPET Block,AKBARPET-BHOOMPALLY,502108,3-Local Body,Primary with Upper Primary,Co-educational,Yes,1,7,Yes,No,N,0,0,0,0,0
36180101701,MPPS YENAGURTHY HW,Telangana,SIDDIPET Block,AKBARPET-BHOOMPALLY,502108,3-Local Body,Primary,Co-educational,Yes,1,5,No,No,N,0,0,0,0,0
36180101702,MPPS YENAGURTHY,Telangana,SIDDIPET Block,AKBARPET-BHOOMPALLY,502108,3-Local Body,Primary,Co-educational,Yes,1,5,Yes,No,N,0,0,0,0,0
36180101703,ZPHS YENAGURTHI,Telangana,SIDDIPET Block,AKBARPET-BHOOMPALLY,502108,3-Local Body,Upper Pr. and Secondary,Co-educational,Yes,6,10,Yes,No,Y,2,0,0,1,0
36180101901,MPPS CHITTAPUR,Telangana,SIDDIPET Block,AKBARPET-BHOOMPALLY,502108,3-Local Body,Primary,Co-educational,Yes,1,5,Yes,No,N,0,0,0,0,0
36180101902,ZPHS CHITTAPUR,Telangana,SIDDIPET Block,AKBARPET-BHOOMPALLY,502108,3-Local Body,Upper Pr. and Secondary,Co-educational,Yes,6,10,Yes,No,Y,1,0,0,0,0
36180102001,MPPS CHOWDARPALLY,Telangana,SIDDIPET Block,AKBARPET-BHOOMPALLY,502108,3-Local Body,Primary,Co-educational,Yes,1,5,Yes,No,N,0,0,0,0,0
36180102101,MPPS DHARMAJIPET,Telangana,SIDDIPET Block,DUBBAK,502108,3-Local Body,Primary,Co-educational,Yes,1,5,No,No,N,0,0,0,0,0
36180102102,MPPS DHARMAJIPET HW,Telangana,SIDDIPET Block,DUBBAK,502108,3-Local Body,Primary,Co-educational,Yes,1,5,No,No,N,0,0,0,0,0
36180102103,ZPHS DHARMAJIPET,Telangana,SIDDIPET Block,DUBBAK,502108,3-Local Body,Upper Pr. and Secondary,Co-educational,Yes,6,10,Yes,No,Y,0,0,0,0,3
36180102107,RVM DHARMAJIPET ,Telangana,SIDDIPET Block,DUBBAK,502108,5-Private Unaided (Recognized),Primary with Upper Primary,Co-educational,No,1,7,Yes,No,N,0,0,0,0,0
36180102201,MPPS HABSHIPUR,Telangana,SIDDIPET Block,DUBBAK,502108,3-Local Body,Primary,Co-educational,Yes,1,5,Yes,No,N,0,0,0,0,0
36180102202,ZPHS HABSHIPUR,Telangana,SIDDIPET Block,DUBBAK,502108,3-Local Body,Upper Pr. and Secondary,Co-educational,Yes,6,10,Yes,No,N,0,0,0,0,0
36180102203,TSMJPTBC HABSIPUR BOYS,Telangana,SIDDIPET Block,DUBBAK,502108,1-Department of Education,Pr. Up Pr. and Secondary Only,Boys,Yes,5,10,Yes,No,N,1,0,0,1,0
36180102301,MPPS PEDDAGUNDAVELLY,Telangana,SIDDIPET Block,DUBBAK,502108,3-Local Body,Primary,Co-educational,Yes,1,5,Yes,No,N,1,0,0,1,0
36180102302,MPPS PEDDAGUNDAVELLY WW,Telangana,SIDDIPET Block,DUBBAK,502108,3-Local Body,Primary,Co-educational,Yes,1,5,Yes,No,N,0,0,0,0,0
36180102303,ZPHS PEDDA GUNDAVELLY,Telangana,SIDDIPET Block,DUBBAK,502108,3-Local Body,Upper Pr. and Secondary,Co-educational,Yes,6,10,Yes,No,Y,1,0,0,2,1
36180102305,ARABINDO MODLE SCHOOL PGVELLY,Telangana,SIDDIPET Block,DUBBAK,502108,5-Private Unaided (Recognized),Primary with Upper Primary,Co-educational,Yes,1,7,Yes,No,Y,1,0,0,1,1
36180200101,MPPS CHINTHAMADAKA,Telangana,SIDDIPET Block,SIDDIPET (RURAL,502107,3-Local Body,Primary,Co-educational,Yes,1,5,Yes,No,N,0,0,0,0,0
36180200103,ZPHS CHINTAMADAKA,Telangana,SIDDIPET Block,SIDDIPET (RURAL,502107,3-Local Body,Upper Pr. and Secondary,Co-educational,Yes,6,10,Yes,No,Y,1,0,0,1,1
36180200104,MPPS DAMMACHERUVU,Telangana,SIDDIPET Block,SIDDIPET (RURAL,502107,3-Local Body,Primary,Co-educational,Yes,1,5,No,No,N,0,0,0,0,0
36180200202,MPUPS MACHAPUR,Telangana,SIDDIPET Block,SIDDIPET (RURAL,502107,3-Local Body,Primary with Upper Primary,Co-educational,Yes,1,8,Yes,No,N,0,0,0,0,0
36180200501,MPPS SEETHARAMPALLY,Telangana,SIDDIPET Block,SIDDIPET (RURAL,502107,3-Local Body,Primary,Co-educational,Yes,1,5,Yes,No,N,0,0,0,0,0
36180200602,MPPS ANKAMPET,Telangana,SIDDIPET Block,SIDDIPET (RURAL,502107,3-Local Body,Primary,Co-educational,Yes,1,5,Yes,No,N,0,0,0,0,0
36180200701,MPPS BACHAIPALLY,Telangana,SIDDIPET Block,SIDDIPET (RURAL,502107,3-Local Body,Primary,Co-educational,No,1,5,Yes,No,N,0,0,0,0,0
36181100402,MPPS MOTHEY,Telangana,SIDDIPET Block,AKBARPET-BHOOMPALLY,502108,3-Local Body,Primary,Co-educational,Yes,1,5,Yes,No,N,0,0,0,0,0
36181100403,ZPHS MOTHEY,Telangana,SIDDIPET Block,AKBARPET-BHOOMPALLY,502108,3-Local Body,Upper Pr. and Secondary,Co-educational,Yes,6,10,Yes,No,N,0,0,0,0,0
36181100501,MPPS KASULABAD,Telangana,SIDDIPET Block,MIRDODDI,502108,3-Local Body,Primary,Co-educational,Yes,1,5,Yes,No,N,0,0,0,0,0
36181100502,ZPHS KASULABAD,Telangana,SIDDIPET Block,MIRDODDI,502108,3-Local Body,Upper Pr. and Secondary,Co-educational,Yes,6,10,Yes,No,N,0,0,0,0,1
36181100601,MPPS MIRDDODI,Telangana,SIDDIPET Block,MIRDODDI,502108,3-Local Body,Primary,Co-educational,Yes,1,5,Yes,No,N,0,0,0,0,0
36181100602,MPPS AREPALLY,Telangana,SIDDIPET Block,MIRDODDI,502108,3-Local Body,Primary,Co-educational,Yes,1,5,No,No,N,0,0,0,0,0
36181100603,MPPS BC COLONY MIRDODDI,Telangana,SIDDIPET Block,MIRDODDI,502108,3-Local Body,Primary,Co-educational,Yes,1,5,Yes,No,N,0,0,0,0,0
36181100608,ZPHS MIRDODDI,Telangana,SIDDIPET Block,MIRDODDI,502108,3-Local Body,Upper Pr. and Secondary,Co-educational,Yes,6,10,Yes,No,Y,2,0,0,1,1
36181100609,ZPHS GIRLS MIRDODDI,Telangana,SIDDIPET Block,MIRDODDI,502108,3-Local Body,Upper Pr. and Secondary,Girls,Yes,6,10,Yes,No,N,0,0,0,0,0
36181100611,KRISHNAVENI TALENT SCHOOL,Telangana,SIDDIPET Block,MIRDODDI,502108,5-Private Unaided (Recognized),Pr. Up Pr. and Secondary Only,Co-educational,Yes,1,10,Yes,No,Y,1,0,0,1,0
36181100612,BLOOMING BUDS UPS,Telangana,SIDDIPET Block,MIRDODDI,502108,5-Private Unaided (Recognized),Primary with Upper Primary,Co-educational,Yes,1,8,Yes,No,Y,6,0,0,1,1
36181100614,VIGNANA BHARHTI VIDYALAM,Telangana,SIDDIPET Block,MIRDODDI,502108,5-Private Unaided (Recognized),Pr. Up Pr. and Secondary Only,Co-educational,Yes,1,9,Yes,No,N,0,0,0,0,0
36181100615,KGBV MIRDODDI,Telangana,SIDDIPET Block,MIRDODDI,502108,1-Department of Education,Up. Pr. Secondary and Higher Sec,Girls,Yes,6,12,Yes,No,N,1,0,0,1,0
36181100616,GOVT,Telangana,SIDDIPET Block,MIRDODDI,502108,1-Department of Education,Higher Secondary only/Jr. College,Co-educational,Yes,11,12,Yes,No,Y,2,0,0,1,0
36181100618,TSMS MIRDODDI,Telangana,SIDDIPET Block,MIRDODDI,502108,1-Department of Education,Up. Pr. Secondary and Higher Sec,Co-educational,Yes,6,12,Yes,No,Y,5,0,0,1,0
36181100619,MEDHA HIGH SCHOOL,Telangana,SIDDIPET Block,MIRDODDI,502108,5-Private Unaided (Recognized),Pr. Up Pr. and Secondary Only,Co-educational,Yes,1,10,Yes,No,N,0,0,0,0,0
36181100702,MPUPS DHARMARAM,Telangana,SIDDIPET Block,MIRDODDI,502108,3-Local Body,Primary with Upper Primary,Co-educational,Yes,1,7,Yes,No,N,0,0,0,0,0
36181100901,MPPS ANDEY,Telangana,SIDDIPET Block,MIRDODDI,502108,3-Local Body,Primary,Co-educational,Yes,1,5,Yes,No,N,0,0,0,0,0
36181100902,ZPHS ANDEY,Telangana,SIDDIPET Block,MIRDODDI,502108,3-Local Body,Upper Pr. and Secondary,Co-educational,Yes,6,10,Yes,No,Y,0,0,2,1,0
36210500307,GEETANJALI SCHOOL ,Telangana,MEDCHAL Block,KUKATPALLY,500114,5-Private Unaided (Recognized),Primary with Upper Primary,Co-educational,Yes,1,8,No,No,Y,3,1,0,1,1
36210500342,AL AIDROOS HIGH SCHOOL ,Telangana,MEDCHAL Block,KUKATPALLY,500114,5-Private Unaided (Recognized),Pr. Up Pr. and Secondary Only,Co-educational,Yes,1,10,No,No,Y,0,0,0,0,0
36210500511,NRIS INDIAN SPRINGS HIGH SCHOOL,Telangana,MEDCHAL Block,KUKATPALLY,500072,5-Private Unaided (Recognized),Pr. Up Pr. and Secondary Only,Co-educational,Yes,1,10,Yes,No,Y,0,0,0,0,0
36220790279,KRISHNAVENI TELENT SCHOOL,Telangana,HYDERABAD Block,SHAIKPET,,,,Co-educational,Yes,1,10,Yes,No,Y,1,0,0,1,0
36220800109,GOVT,Telangana,HYDERABAD Block,KHARATABAD II,500114,1-Department of Education,Upper Pr. and Secondary,Co-educational,Yes,6,10,No,No,Y,1,0,0,1,0
36230200407,RAVINDRA BHARATHI HIGH SCHOOL,Telangana,RANGAREDDY Block,SERILINGAMPALLY,500089,5-Private Unaided (Recognized),Pr. Up Pr. and Secondary Only,Co-educational,Yes,1,10,No,No,Y,10,1,0,1,1
36230202018,SWETCHA SCHOOL,Telangana,RANGAREDDY Block,SERILINGAMPALLY,500089,5-Private Unaided (Recognized),Primary with Upper Primary,Co-educational,Yes,1,8,No,No,Y,1,1,10,1,1
36230202021,DEV GURU SCHOOL,Telangana,RANGAREDDY Block,SERILINGAMPALLY,500089,5-Private Unaided (Recognized),Primary with Upper Primary,Co-educational,Yes,1,8,Yes,No,Y,4,0,20,1,1
36230300405,EDSMART GLOBAL SCHOOL,Telangana,RANGAREDDY Block,GANDIPET,500089,5-Private Unaided (Recognized),Pr. Up Pr. and Secondary Only,Co-educational,Yes,1,9,No,No,Y,10,4,0,1,1
36230300406,GLENDALE INTERNATIONAL SCHOOL,Telangana,RANGAREDDY Block,GANDIPET,500089,5-Private Unaided (Recognized),Primary with Upper Primary,Co-educational,Yes,1,7,No,No,Y,1,1,1,1,1
36230300503,KRISHNAVENI TALENT SCHOOL,Telangana,RANGAREDDY Block,GANDIPET,500089,5-Private Unaided (Recognized),Pr. Up Pr. and Secondary Only,Co-educational,Yes,1,10,Yes,No,Y,5,1,1,1,1
36230300901,MPPS MANCHIREVULA,Telangana,RANGAREDDY Block,GANDIPET,500089,3-Local Body,Primary,Co-educational,Yes,1,5,Yes,No,N,1,0,0,0,1
36230300904,TRIVENVIDYANIKETAN HIGH SCHOOL,Telangana,RANGAREDDY Block,GANDIPET,500089,5-Private Unaided (Recognized),Pr. Up Pr. and Secondary Only,Co-educational,Yes,1,10,Yes,No,Y,10,1,1,2,1
36230300905,PRANAVA THE SCHOOL,Telangana,RANGAREDDY Block,GANDIPET,500089,5-Private Unaided (Recognized),Pr. Up Pr. and Secondary Only,Co-educational,Yes,1,10,Yes,No,Y,3,1,1,1,1
36230301603,MPPS NARSINGI,Telangana,RANGAREDDY Block,GANDIPET,500089,3-Local Body,Primary,Co-educational,Yes,1,5,No,No,N,0,0,0,0,0
36230301604,GOVT,Telangana,RANGAREDDY Block,GANDIPET,500089,1-Department of Education,Primary with Upper Primary,Co-educational,No,1,8,No,No,N,0,0,0,0,0
36230301605,ZPHS NARSINGI,Telangana,RANGAREDDY Block,GANDIPET,500089,3-Local Body,Upper Pr. and Secondary,Co-educational,Yes,6,10,Yes,No,Y,4,0,0,1,1
36230301606,TSWREIS GIRLS,Telangana,RANGAREDDY Block,GANDIPET,500089,90-Social Welfare Department,Pr. with Up.Pr. sec. and H.Sec.,Girls,Yes,5,12,Yes,No,Y,31,12,0,1,4
36230301607,WESTSIDE GRAMMER SCHOOL,Telangana,RANGAREDDY Block,GANDIPET,500089,5-Private Unaided (Recognized),Pr. Up Pr. and Secondary Only,Co-educational,Yes,1,10,Yes,No,Y,4,1,0,1,1
36230301612,S R HIGH SCHOOL,Telangana,RANGAREDDY Block,GANDIPET,500089,5-Private Unaided (Recognized),Pr. Up Pr. and Secondary Only,Co-educational,Yes,1,10,Yes,No,Y,9,1,1,1,1
36230301613,HAPPY SCHOLARS SCHOOL NARSINGI,Telangana,RANGAREDDY Block,GANDIPET,500089,5-Private Unaided (Recognized),Pr. Up Pr. and Secondary Only,Co-educational,Yes,1,10,Yes,No,Y,4,2,2,1,1
36230301617,PAVITHRA SCHOOL,Telangana,RANGAREDDY Block,GANDIPET,500089,5-Private Unaided (Recognized),Primary with Upper Primary,Co-educational,Yes,1,8,No,No,Y,2,1,0,1,1
36230301813,PRISM SCHOOL,Telangana,RANGAREDDY Block,GANDIPET,500089,5-Private Unaided (Recognized),Pr. Up Pr. and Secondary Only,Co-educational,Yes,1,10,Yes,No,Y,1,0,0,1,1
36230302001,MPPS NEKNAMPUR,Telangana,RANGAREDDY Block,GANDIPET,500089,3-Local Body,Primary,Co-educational,Yes,1,5,Yes,No,N,0,0,0,0,0
36230302003,SCHOLARS ACADEMY,Telangana,RANGAREDDY Block,GANDIPET,500089,5-Private Unaided (Recognized),Pr. with Up.Pr. sec. and H.Sec.,Co-educational,Yes,1,12,Yes,No,Y,50,2,1,3,1
36230302004,ELATE INTERNATIONAL SCHOOL,Telangana,RANGAREDDY Block,GANDIPET,500089,5-Private Unaided (Recognized),Pr. Up Pr. and Secondary Only,Co-educational,Yes,1,10,Yes,No,Y,14,1,1,4,3
36230302005,AZRA PUBLIC SCHOOL,Telangana,RANGAREDDY Block,GANDIPET,500089,5-Private Unaided (Recognized),Primary with Upper Primary,Co-educational,Yes,1,8,Yes,No,Y,9,0,0,1,2
36230302201,MPPS MANIKONDA,Telangana,RANGAREDDY Block,GANDIPET,500089,3-Local Body,Primary,Co-educational,Yes,1,5,Yes,No,Y,1,1,0,1,1
36230302202,MPPS MANIKONDA WSC,Telangana,RANGAREDDY Block,GANDIPET,500089,3-Local Body,Primary,Co-educational,Yes,1,5,No,No,N,0,0,0,0,0
36230302203,SRI CHAITANYA SCHOOL,Telangana,RANGAREDDY Block,GANDIPET,500089,5-Private Unaided (Recognized),Primary with Upper Primary,Co-educational,Yes,1,8,Yes,No,Y,0,0,0,0,0
36230302204,KAIROS GLOBAL SCHOOL,Telangana,RANGAREDDY Block,GANDIPET,500089,5-Private Unaided (Recognized),Primary with Upper Primary,Co-educational,No,1,7,Yes,No,Y,3,1,0,1,1
36230302205,SRI MEDHA SCHOOL,Telangana,RANGAREDDY Block,GANDIPET,500089,5-Private Unaided (Recognized),Primary with Upper Primary,Co-educational,Yes,1,7,No,No,Y,8,1,0,0,0
36230302305,TEJOMAI SCHOOL,Telangana,RANGAREDDY Block,GANDIPET,500089,5-Private Unaided (Recognized),Primary with Upper Primary,Co-educational,Yes,1,7,Yes,No,Y,10,0,0,1,1
36230302306,PRATHIBA SCHOOL,Telangana,RANGAREDDY Block,GANDIPET,500089,5-Private Unaided (Recognized),Pr. Up Pr. and Secondary Only,Co-educational,Yes,1,10,No,No,Y,2,1,0,1,1
36230302307,KRISHNAVENI SCHOOL ,Telangana,RANGAREDDY Block,GANDIPET,500089,5-Private Unaided (Recognized),Primary with Upper Primary,Co-educational,Yes,1,7,Yes,No,Y,4,0,0,1,0
36230302308,DELHI SCHOOL OF EXCELLENCE,Telangana,RANGAREDDY Block,GANDIPET,500089,5-Private Unaided (Recognized),Pr. Up Pr. and Secondary Only,Co-educational,Yes,1,10,Yes,No,Y,68,0,1,2,35
36230302309,LOTUS SCHOOL,Telangana,RANGAREDDY Block,GANDIPET,500089,5-Private Unaided (Recognized),Pr. Up Pr. and Secondary Only,Co-educational,Yes,1,10,Yes,No,Y,0,0,0,0,0
36230302310,GAUTAMI TALENT SCHOOL,Telangana,RANGAREDDY Block,GANDIPET,500089,5-Private Unaided (Recognized),Pr. Up Pr. and Secondary Only,Co-educational,Yes,1,10,Yes,No,Y,2,1,0,1,0
36230302311,SR DIGI SCHOOL,Telangana,RANGAREDDY Block,GANDIPET,500089,5-Private Unaided (Recognized),Pr. Up Pr. and Secondary Only,Co-educational,Yes,1,10,Yes,No,Y,2,0,0,1,0
36230302312,MOUNT LITERA ZEE SCHOOL,Telangana,RANGAREDDY Block,GANDIPET,500089,5-Private Unaided (Recognized),Pr. Up Pr. and Secondary Only,Co-educational,Yes,1,10,Yes,No,Y,104,4,0,5,39
18060901603,CHECHAGAON LPS,Assam,KAMRUP-RURAL,RANI,781125,1-Department of Education,Primary,Co-educational,Yes,1,5,Yes,No,N,0,0,0,0,0
36230302406,TRIVENI SCHOOL,Telangana,RANGAREDDY Block,GANDIPET,500089,5-Private Unaided (Recognized),Pr. Up Pr. and Secondary Only,Co-educational,Yes,1,10,Yes,No,Y,2,0,0,1,1
36230302409,SRI GAYATRI E TECNO SCHOOL,Telangana,RANGAREDDY Block,GANDIPET,500080,5-Private Unaided (Recognized),Pr. Up Pr. and Secondary Only,Co-educational,Yes,1,10,Yes,No,Y,5,0,0,2,0
36230302411,SCHOLARS INTERNATIONAL,Telangana,RANGAREDDY Block,GANDIPET,500089,5-Private Unaided (Recognized),Pr. Up Pr. and Secondary Only,Co-educational,Yes,1,10,Yes,No,Y,50,2,0,4,2
36230302412,THE FUTURE KIDS SCHOOL,Telangana,RANGAREDDY Block,GANDIPET,500089,5-Private Unaided (Recognized),Pr. with Up.Pr. sec. and H.Sec.,Co-educational,Yes,1,12,Yes,No,Y,20,8,6,3,2
36230302414,SLOKA THE SCHOOL,Telangana,RANGAREDDY Block,GANDIPET,500089,5-Private Unaided (Recognized),Primary with Upper Primary,Co-educational,Yes,1,8,Yes,No,Y,5,10,0,1,1
36230302415,GITANJALI VEDIKA SCHOOL,Telangana,RANGAREDDY Block,GANDIPET,500089,5-Private Unaided (Recognized),Pr. Up Pr. and Secondary Only,Co-educational,Yes,1,9,Yes,No,Y,55,2,0,3,32
36230302416,NARAYANA SCHOOL PUPPALAGUDA,Telangana,RANGAREDDY Block,GANDIPET,500089,5-Private Unaided (Recognized),Primary with Upper Primary,Co-educational,Yes,1,7,No,No,N,10,2,0,1,1
36230306001,SYVR EXCEED SCHOOL,Telangana,RANGAREDDY Block,GANDIPET,,,,Co-educational,Yes,1,7,Yes,No,Y,20,3,1,2,2
36230307801,BRILLIANT CONCEPT SCHOOL,Telangana,RANGAREDDY Block,GANDIPET,,,,Co-educational,Yes,1,7,No,No,N,0,0,0,0,0
36230401827,INTERNATIONAL JR,Telangana,RANGAREDDY Block,GANDIPET,500089,5-Private Unaided (Recognized),Higher Secondary only/Jr. College,Co-educational,Yes,11,12,Yes,No,N,1,1,1,1,1
36230401870,KISHANBAGH SCHOOL,Telangana,RANGAREDDY Block,RAJENDRANAGAR,500089,5-Private Unaided (Recognized),Primary with Upper Primary,Co-educational,Yes,1,7,No,No,Y,2,1,0,1,1
36234100347,THE PLATOS PRE SCHOOL ANJALI GARDENS MANIKONDA,Telangana,RANGAREDDY Block,GANDIPET,500089,5-Private Unaided (Recognized),Primary,Co-educational,Yes,1,5,Yes,No,Y,0,1,1,1,0
36260500101,MPPS MADDELABANDA TANDA,Telangana,JOGULAMBA GADWAL,MALDAKAL,509132,3-Local Body,Primary,Co-educational,No,1,5,Yes,No,N,0,0,0,0,0
36260500102,MPPS YELLAMBANDA TANDA,Telangana,JOGULAMBA GADWAL,MALDAKAL,509132,3-Local Body,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
36260500103,MPPS MADDELABANDA,Telangana,JOGULAMBA GADWAL,MALDAKAL,509132,3-Local Body,Primary,Co-educational,No,1,5,No,No,N,0,0,0,1,0
36260500105,ZPHS MADDELABANDA,Telangana,JOGULAMBA GADWAL,MALDAKAL,509132,3-Local Body,Upper Pr. and Secondary,Co-educational,No,6,10,Yes,No,N,0,0,0,0,0
36260500201,MPPS NETHIVANIPALLE,Telangana,JOGULAMBA GADWAL,MALDAKAL,509132,3-Local Body,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
36260500202,MPPS NETHIVANIPALLE TANDA,Telangana,JOGULAMBA GADWAL,MALDAKAL,509132,3-Local Body,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
36260500301,MPPS ADAVIRAVALCHERUVU,Telangana,JOGULAMBA GADWAL,MALDAKAL,509132,3-Local Body,Primary,Co-educational,No,1,5,Yes,No,N,0,0,0,0,0
36260500401,MPPS ULIGEPALLE,Telangana,JOGULAMBA GADWAL,MALDAKAL,509132,3-Local Body,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
36260500501,MPPS BIJWARAM,Telangana,JOGULAMBA GADWAL,MALDAKAL,509132,3-Local Body,Primary,Co-educational,No,1,5,Yes,No,N,0,0,0,0,0
36260500502,MPPS BIJWARAM ,Telangana,JOGULAMBA GADWAL,MALDAKAL,509132,3-Local Body,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
36260500503,MPUPS MEKALASOMPALLE,Telangana,JOGULAMBA GADWAL,MALDAKAL,509132,3-Local Body,Primary with Upper Primary,Co-educational,No,1,8,Yes,No,N,0,0,0,0,0
36260500504,MPPS DASARIPALLE,Telangana,JOGULAMBA GADWAL,MALDAKAL,509132,3-Local Body,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
36260500505,ZPHS BIJWARAM,Telangana,JOGULAMBA GADWAL,MALDAKAL,509132,3-Local Body,Upper Pr. and Secondary,Co-educational,Yes,6,10,Yes,No,N,0,0,0,0,1
36260500506,RAGHUNANDINI VM BIJWARAM,Telangana,JOGULAMBA GADWAL,MALDAKAL,509132,5-Private Unaided (Recognized),Primary with Upper Primary,Co-educational,No,1,8,Yes,No,N,0,0,0,0,0
36260500507,MJPTBCWREIS GIRLS BIJAWARAM,Telangana,JOGULAMBA GADWAL,GADWAL,509132,1-Department of Education,Pr. Up Pr. and Secondary Only,Girls,Yes,5,10,Yes,No,Y,1,0,0,1,0
36260500508,SRI VIDYA UPPER PRIMARY SCHOOL,Telangana,JOGULAMBA GADWAL,MALDAKAL,509132,5-Private Unaided (Recognized),Primary with Upper Primary,Co-educational,No,1,7,Yes,No,N,0,0,0,0,0
36260500601,MPPS BURDIPAD,Telangana,JOGULAMBA GADWAL,MALDAKAL,509132,3-Local Body,Primary,Co-educational,No,1,5,Yes,No,N,0,0,0,0,0
36260500701,MPPS PAVANPALLE,Telangana,JOGULAMBA GADWAL,MALDAKAL,509132,3-Local Body,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
36260500702,MPPS PEDDAPALLE,Telangana,JOGULAMBA GADWAL,MALDAKAL,509132,3-Local Body,Primary,Co-educational,No,1,5,Yes,No,N,0,0,0,0,0
36260500703,MPPS PALWAI,Telangana,JOGULAMBA GADWAL,MALDAKAL,509132,3-Local Body,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
36260500704,ZPHS PALWAI,Telangana,JOGULAMBA GADWAL,MALDAKAL,509132,3-Local Body,Upper Pr. and Secondary,Co-educational,No,6,10,Yes,No,N,0,0,0,0,1
36260500801,MPPS AMARAVAI,Telangana,JOGULAMBA GADWAL,MALDAKAL,509132,3-Local Body,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
